lens_id,name,graphic_dia,per_package,price,review_cnt,bc,dia,per,url,product_image,demonstration_image
156,I-DOL Canna Roze 1년용 Nude Brown,13.4,1,15965,43,8.6,14,"[0.0, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.5, -6.0, -6.5, -7.0, -7.5, -8.0]",https://www.lensgogo.com/shop/i-dol-canna-roze-1%eb%85%84%ec%9a%a9-2%ea%b0%9c%eb%93%a4%ec%9d%b4/,['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/cannaroze-510x510.jpg'],"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/cannarozedetail.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/beige.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/charcoal.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/nudebrown.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/olivegreen.png']"
157,I-DOL Canna Roze 1년용 Olive Green,13.4,1,15965,43,8.6,14,"[0.0, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.5, -6.0, -6.5, -7.0, -7.5, -8.0]",https://www.lensgogo.com/shop/i-dol-canna-roze-1%eb%85%84%ec%9a%a9-2%ea%b0%9c%eb%93%a4%ec%9d%b4/,['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/cannaroze-510x510.jpg'],"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/cannarozedetail.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/beige.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/charcoal.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/nudebrown.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/olivegreen.png']"
158,클라렌 아이리스 재즈블랙,12.9,30,37392,32,8.6,14.2,"[0.0, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0, -9.5, -10.0]",https://www.lensgogo.com/shop/%ed%81%b4%eb%9d%bc%eb%a0%8c-%ec%95%84%ec%9d%b4%eb%a6%ac%ec%8a%a4-jazz-black-30%ea%b0%9c%eb%93%a4%ec%9d%b4/,['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/irisjazz.jpg'],['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/Screen-Shot-2018-02-23-at-11.17.37.png']
159,바슈롬 레이셀 Cool Gray,13,30,30793,40,8.6,14,"[-1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0]",https://www.lensgogo.com/shop/lacelle-3colors/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/56702765_B-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/191_2070390-510x255.jpg']","['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/tb.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/tenderbrown.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/mb.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/coolgray.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/cg.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/modestblack.jpg']"
160,바슈롬 레이셀 Modest Black,13,30,30793,40,8.6,14,"[-1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0]",https://www.lensgogo.com/shop/lacelle-3colors/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/56702765_B-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/191_2070390-510x255.jpg']","['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/tb.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/tenderbrown.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/mb.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/coolgray.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/cg.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/modestblack.jpg']"
161,바슈롬 레이셀 Tender Brown,13,30,30793,40,8.6,14,"[-1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0]",https://www.lensgogo.com/shop/lacelle-3colors/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/56702765_B-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/191_2070390-510x255.jpg']","['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/tb.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/tenderbrown.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/mb.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/coolgray.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/cg.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/modestblack.jpg']"
162,Ever Color 1 Day Moist Label (Pale Mist),13.8,10,24195,36,8.7,14.5,"[0.0, -0.5, -0.75, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.5, -6.0, -6.5, -7.0, -7.5, -8.0]",https://www.lensgogo.com/shop/ever-color-1-day-moist-label-pale-mist-2/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/evercolormoistlabel-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/4547683004094_2.png']",['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/evercolor-1day-moist-label-colors.jpg']
163,바슈롬 레이셀 DAZZLE RING Glittering Brown,13.6,30,30793,35,8.6,14.2,"[-1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0]",https://www.lensgogo.com/shop/lacelle-dazzle-ring/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/lacelle-dazzle-ring_1__88027.1513177970-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/199_4259323-510x255.jpg']","['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/dazzle.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/tb.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/gb.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/sb.jpg']"
164,바슈롬 레이셀 DAZZLE RING Shimmering Black,13.6,30,30793,35,8.6,14.2,"[-1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0]",https://www.lensgogo.com/shop/lacelle-dazzle-ring/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/lacelle-dazzle-ring_1__88027.1513177970-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/199_4259323-510x255.jpg']","['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/dazzle.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/tb.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/gb.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/sb.jpg']"
165,바슈롬 레이셀 DAZZLE RING Twinkling Bronze,13.6,30,30793,35,8.6,14.2,"[-1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0]",https://www.lensgogo.com/shop/lacelle-dazzle-ring/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/lacelle-dazzle-ring_1__88027.1513177970-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/199_4259323-510x255.jpg']","['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/dazzle.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/tb.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/gb.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/08/sb.jpg']"
166,아큐브 오아시스 트랜지션 2주,13.6,6,49000,64,8.4,14,"[0.0, -0.5, -0.75, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0, -9.5, -10.0, -10.5, -11.0, -11.5, -12.0]",https://www.lensgogo.com/shop/%ec%95%84%ed%81%90%eb%b8%8c-%ec%98%a4%ec%95%84%ec%8b%9c%ec%8a%a4-%ed%8a%b8%eb%9e%9c%ec%a7%80%ec%85%98-2%ec%a3%bc-6%ea%b0%9c%eb%93%a4%ec%9d%b4/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2019/09/acuvue-oasys-transitions-510x408.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2019/09/acuvue-oasys-with-transitions-side1190-139.jpg']","['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2019/09/acuvue-oasys-with-transitions-side1190-139.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2019/09/trans.jpg']"
167,Ever Color 1 Day Luquage (Airy Brown),13.8,10,24195,32,8.7,14.5,"[-0.5, -0.75, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.5, -6.0, -6.5, -7.0, -7.5, -8.0]",https://www.lensgogo.com/shop/ever-color-1-day-luquage-airy-brown/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/evercolor10pcs-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/4547683004308_2.png']",['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/EverColor_1day_LUQUAGE-1.jpg']
168,Ever Color 1 Day Natural Moist Label UV (Sheer Lueur),13.8,20,32993,33,8.7,14.5,"[-0.5, -0.75, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.5, -6.0, -6.5, -7.0, -7.5, -8.0]",https://www.lensgogo.com/shop/ever-color-1-day-natural-moist-label-uv-sheer-lueur-20%ea%b0%9c%eb%93%a4%ec%9d%b4/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/evercolornaturallableuv-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/4547683004179_2.png']",['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/evernatu-en_02.jpg']
169,Ever Color 1 Day (Pure Black),13.8,10,24195,19,8.7,14.5,"[-0.5, -0.75, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.5, -6.0, -6.5, -7.0, -7.5, -8.0]",https://www.lensgogo.com/shop/ever-color-1-day-pure-black-10%ea%b0%9c%eb%93%a4%ec%9d%b4/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/evercolor1day-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/syusei_4547683000416_2.png']",['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/evercolor1day-n-eye2.jpg']
170,Ever Color 1 Day (Plutinum Gray),13.8,10,24195,20,8.7,14.5,"[0.0, -0.5, -0.75, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.5, -6.0, -6.5, -7.0, -7.5, -8.0]",https://www.lensgogo.com/shop/ever-color-1-day-crystal-brown-10%ea%b0%9c%eb%93%a4%ec%9d%b4/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/evercolor1day-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/syusei_4547683000409_2.png']",['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/evercolor1day-n-eye2.jpg']
171,I-DOL Desire 1년용 Amber Gray,13.4,1,15965,32,8.6,14,"[0.0, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.5, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0, -9.5, -10.0]",https://www.lensgogo.com/shop/i-dol-desire/,['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/desiremain-510x510.jpg'],"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/4_94f2ee8e-ffa4-4e33-95a7-e73c78664078.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/ambergray1.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/eurogray1.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/limegreen1.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/oceanblue1.png']"
172,I-DOL Desire 1년용 Euro Gray,13.4,1,15965,32,8.6,14,"[0.0, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.5, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0, -9.5, -10.0]",https://www.lensgogo.com/shop/i-dol-desire/,['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/desiremain-510x510.jpg'],"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/4_94f2ee8e-ffa4-4e33-95a7-e73c78664078.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/ambergray1.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/eurogray1.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/limegreen1.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/oceanblue1.png']"
173,I-DOL Desire 1년용 Lime Green,13.4,1,15965,32,8.6,14,"[0.0, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.5, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0, -9.5, -10.0]",https://www.lensgogo.com/shop/i-dol-desire/,['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/desiremain-510x510.jpg'],"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/4_94f2ee8e-ffa4-4e33-95a7-e73c78664078.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/ambergray1.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/eurogray1.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/limegreen1.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/oceanblue1.png']"
174,I-DOL Desire 1년용 Ocean Blue,13.4,1,15965,32,8.6,14,"[0.0, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.5, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0, -9.5, -10.0]",https://www.lensgogo.com/shop/i-dol-desire/,['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/desiremain-510x510.jpg'],"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/4_94f2ee8e-ffa4-4e33-95a7-e73c78664078.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/ambergray1.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/eurogray1.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/limegreen1.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/oceanblue1.png']"
175,키스미 헤로인 메이크 원데이 UV,13.4,30,39591,26,8.7,14,"[-0.5, -0.75, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0, -9.5, -10.0]",https://www.lensgogo.com/shop/%ed%82%a4%ec%8a%a4%eb%af%b8-%ed%97%a4%eb%a1%9c%ec%9d%b8-%eb%a9%94%ec%9d%b4%ed%81%ac-%ec%9b%90%eb%8d%b0%ec%9d%b4-uv/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/heroinemake1day720x276-510x196.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/hm10-un2-2-510x510.jpg']","['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/seed-heroine-make-1-day-uv-lens-poster.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/seed-heroine-make-1-day-uv-lens-poster2.jpg']"
176,Ever Color 1 Day Luquage (Rich Night),13.8,30,43990,29,8.7,14.5,"[0.0, -0.5, -0.75, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.5, -6.0, -6.5, -7.0, -7.5, -8.0]",https://www.lensgogo.com/shop/ever-color-1-day-luquage-rich-night-30%ea%b0%9c%eb%93%a4%ec%9d%b4/,['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/evercolor-510x510.jpg'],['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/EverColor_1day_LUQUAGE-1.jpg']
177,Ever Color 1 Day Natural Moist Label UV (Innocent Glam),13.8,20,32993,21,8.7,14.5,"[-0.5, -0.75, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.5, -6.0, -6.5, -7.0, -7.5, -8.0]",https://www.lensgogo.com/shop/ever-color-1-day-natural-moist-label-uv-innocent-glam-20%ea%b0%9c%eb%93%a4%ec%9d%b4/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/evercolornaturallableuv-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/4547683003578_2-1.png']",['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/evernatu-en_02.jpg']
178,Ever Color 1 Day (Baby Pink),13.8,10,24195,27,8.7,14.5,"[-0.5, -0.75, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.5, -6.0, -6.5, -7.0, -7.5, -8.0]",https://www.lensgogo.com/shop/ever-color-1-day-baby-pink-10%ea%b0%9c%eb%93%a4%ec%9d%b4/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/evercolor1day-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/syusei_4547683000423_2.png']",['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/evercolor1day-n-eye2.jpg']
179,아큐브 오아시스 원데이 난시 렌즈,0,30,43000,26,8.5,14.3,"[-6.5, -7.0, -7.5, -8.0, -8.5, -9.0]",https://www.lensgogo.com/shop/oasys-toric-3/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/oasys1daytoric-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/10/oasys30astig-510x510.jpg']","['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/11/acuvue-oasys-for-astigmatism-blister786-131.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/17oasys_cnt01.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/17oasys_cnt02.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/17oasys_cnt04.png']"
180,Ever Color 1 Day Moist Label (Rich Glam),13.7,10,24195,17,8.7,14.5,"[0.0, -0.5, -0.75, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.5, -6.0, -6.5, -7.0, -7.5, -8.0]",https://www.lensgogo.com/shop/ever-color-1-day-moist-label-rich-glam/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/evercolormoistlabel-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/4547683003530_2.png']",['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/evercolor-1day-moist-label-colors.jpg']
181,Ever Color 1 Day Natural Moist Label UV (Silhouette Duo),13.7,20,32993,17,8.7,14.5,"[-0.5, -0.75, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.5, -6.0, -6.5, -7.0, -7.5, -8.0]",https://www.lensgogo.com/shop/ever-color-1-day-natural-moist-label-uv-silhouette-duo-20%ea%b0%9c%eb%93%a4%ec%9d%b4/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/evercolornaturallableuv-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/4547683003585_2.png']",['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/evernatu-en_02.jpg']
182,Ever Color 1 Day Natural (Natural Black),13.7,20,32993,23,8.7,14.5,"[0.0, -0.5, -0.75, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.5, -6.0, -6.5, -7.0, -7.5, -8.0]",https://www.lensgogo.com/shop/ever-color-1-day-natural-natural-black-20%ea%b0%9c%eb%93%a4%ec%9d%b4/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/ever_color_1day_natural-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/4547683000690_2.png']",['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/02/evernatu-en_02.jpg']
183,아큐브 오아시스 원데이 (BC 9),0,90,84267,29,9,14.3,"[-0.5, -0.75, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0, -9.5, -10.0, -10.5, -11.0, -11.5, -12.0]",https://www.lensgogo.com/shop/%ec%95%84%ed%81%90%eb%b8%8c-%ec%98%a4%ec%95%84%ec%8b%9c%ec%8a%a4-%ec%9b%90%eb%8d%b0%ec%9d%b4-bc-9-90%ea%b0%9c%eb%93%a4%ec%9d%b4-2%eb%b0%95%ec%8a%a4-%ea%b5%ac%eb%a7%a4%ec%8b%9c-10%ec%95%8c/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/oasys90event-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/122_2916181.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/11/oasys_1day_90_3_2_1-510x510.jpg']",['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/new-oasys.png']
184,원데이 아큐브 모이스트,0,90,54000,13,8.5,14.2,"[-0.5, -0.75, -1.0, -1.25, -1.5, -1.75, -2.0, -2.25, -2.5, -2.75, -3.0, -3.25, -3.5, -3.75, -4.0, -4.25, -4.5, -4.75, -5.0, -5.25, -5.5, -5.75, -6.0, -6.5, -7.0, -7.5, -8.0, -8.5, -9.0, -9.5, -10.0, -10.5, -11.0, -11.5, -12.0]",https://www.lensgogo.com/shop/moist90-event/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/moist90event-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/05/lens_j1m-2.jpg']",['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/05/%EC%82%AC%EB%B3%B8-lensdata_j1m90.jpg']
